Entity,Code,Year,"Outdoor ozone pollution (deaths per 100,000)","Household pollution (deaths per 100,000)","Outdoor particulate pollution (deaths per 100,000)"
Macedonia,MKD,12/31/1990,2.055177452,17.55769356,41.19973602
Macedonia,MKD,12/31/1991,1.972238227,15.43370543,42.00512341
Macedonia,MKD,12/31/1990,1.944287449,15.16344106,39.66115841
Macedonia,MKD,12/31/1991,1.842950366,14.15773647,36.3975251
Macedonia,MKD,12/31/1990,1.779335191,13.13123292,35.41783879
Macedonia,MKD,12/31/1991,1.834965818,13.0899069,37.0140978
Macedonia,MKD,12/31/1990,1.850716429,12.83352981,36.18091008
Macedonia,MKD,12/31/1991,1.855490029,12.37167132,36.2529971
Madagascar,MDG,12/31/1990,2.315893178,184.6891784,16.85028991
Madagascar,MDG,12/31/1991,2.33897549,186.0757517,16.85568786
Madagascar,MDG,12/31/1990,2.343963211,186.5683462,17.0207416
Madagascar,MDG,12/31/1991,2.452932181,191.994443,18.08212183
Madagascar,MDG,12/31/1990,2.421700431,186.9397595,17.20973308
Madagascar,MDG,12/31/1991,2.439670549,185.4348138,17.04018573
Madagascar,MDG,12/31/1990,2.468156074,186.5829527,17.01635206
Madagascar,MDG,12/31/1991,2.492805603,185.8825335,17.3173887
Madagascar,MDG,12/31/1990,2.540726364,187.4422677,17.44109995
Madagascar,MDG,12/31/1991,2.529666036,184.800333,17.06776367
Madagascar,MDG,12/31/1990,2.479496839,180.1560451,16.90351487
Madagascar,MDG,12/31/1991,2.421011322,174.6042754,16.72166725
Madagascar,MDG,12/31/1990,2.519845242,177.730801,17.56597255
Madagascar,MDG,12/31/1991,2.498684664,174.0410005,18.30402391
Madagascar,MDG,12/31/1990,2.436431886,169.8192105,18.19207531
Madagascar,MDG,12/31/1991,2.347232235,164.3308493,17.89014991
Madagascar,MDG,12/31/1990,2.262238043,160.5831281,17.41422066
Madagascar,MDG,12/31/1991,2.177786557,156.8059581,16.95237326
Madagascar,MDG,12/31/1990,2.130480126,155.4333259,16.91829495
Madagascar,MDG,12/31/1991,2.096586541,155.371894,16.80318439
Madagascar,MDG,12/31/1990,2.069568879,154.1847976,16.54451884
Madagascar,MDG,12/31/1991,2.048970057,152.8843809,16.8677122
Madagascar,MDG,12/31/1990,2.029166516,150.6340662,16.23910523
Madagascar,MDG,12/31/1991,2.01053769,147.1761153,16.98016193
Madagascar,MDG,12/31/1990,1.99731997,144.7114776,16.9296154
Madagascar,MDG,12/31/1991,1.991263862,142.987866,16.5186318
Madagascar,MDG,12/31/1990,1.988427851,139.7519943,16.60279633
Madagascar,MDG,12/31/1991,1.987128983,137.594862,16.3855838
Malawi,MWI,12/31/1990,3.518560912,153.3656889,12.60813099
Malawi,MWI,12/31/1991,3.541273139,153.342829,12.77371225
Malawi,MWI,12/31/1990,3.618769838,156.2008466,13.19234091
Malawi,MWI,12/31/1991,3.686303973,159.9607579,13.45894673
Malawi,MWI,12/31/1990,3.784780217,164.9773124,14.10506475
Malawi,MWI,12/31/1991,3.847708823,166.9812005,14.4895565
Malawi,MWI,12/31/1990,3.896304107,166.605067,14.5788304
Malawi,MWI,12/31/1991,3.916116823,164.7227907,15.02568097
Malawi,MWI,12/31/1990,3.944220606,164.2232259,15.28369793
Malawi,MWI,12/31/1991,3.882176381,160.3555867,15.23560081
Malawi,MWI,12/31/1990,3.810925744,155.9978116,14.96874614
Malawi,MWI,12/31/1991,3.71866712,148.9237317,14.57743288
Malawi,MWI,12/31/1990,3.64506182,142.5912287,14.38666784
Malawi,MWI,12/31/1991,3.584890723,137.772432,14.18673996
Malawi,MWI,12/31/1990,3.51827872,132.9655601,14.00075583
Malawi,MWI,12/31/1991,3.428220868,127.675797,13.59684306
Malawi,MWI,12/31/1990,3.327005675,122.1721872,13.60612124
Malawi,MWI,12/31/1991,3.221579907,116.7112414,13.6900145
Malawi,MWI,12/31/1990,3.127053203,112.3705403,13.5944132
Malawi,MWI,12/31/1991,3.046580459,108.5333822,13.72217197
Malawi,MWI,12/31/1990,3.001671375,107.029419,13.68271566
Malawi,MWI,12/31/1991,2.949451109,104.1639125,13.3604305
Malawi,MWI,12/31/1990,2.899725079,100.9239903,13.75670443
Malawi,MWI,12/31/1991,2.854545134,98.62968658,13.22693743
Malawi,MWI,12/31/1990,2.810998781,96.24727804,13.28612155
Malawi,MWI,12/31/1991,2.779900546,94.33216965,13.11806368
Malawi,MWI,12/31/1990,2.756548405,92.75919736,12.56545567
Malawi,MWI,12/31/1991,2.720119115,90.7620248,12.64438931
Malaysia,MYS,12/31/1990,3.130756732,29.09385161,43.51609089
Malaysia,MYS,12/31/1991,3.184542841,27.01649832,45.7732904
Malaysia,MYS,12/31/1990,3.197501774,24.79579549,47.56962029
Malaysia,MYS,12/31/1991,3.166848573,22.16285048,48.79160976
Malaysia,MYS,12/31/1990,3.160381743,19.99057666,49.8480052
Malaysia,MYS,12/31/1991,3.215548263,18.17411861,52.1676574
Malaysia,MYS,12/31/1990,3.174138216,15.86706194,53.21293951
Malaysia,MYS,12/31/1991,3.111252524,13.80171748,53.28406123
Malaysia,MYS,12/31/1990,3.075464842,11.77224251,53.44005547
Malaysia,MYS,12/31/1991,3.120892797,10.27638576,55.10607519
Malaysia,MYS,12/31/1990,3.147153795,9.242140711,56.22014864
Malaysia,MYS,12/31/1991,3.064941513,8.131127406,56.37201433
Malaysia,MYS,12/31/1990,2.962968215,6.955498038,57.00254201
Malaysia,MYS,12/31/1991,2.880218976,6.017590565,58.26557087
Malaysia,MYS,12/31/1990,2.701794767,5.716993617,57.05211392
Malaysia,MYS,12/31/1991,2.481994179,5.41882428,54.81213805
Malaysia,MYS,12/31/1990,2.298829394,5.02135615,53.60459805
Malaysia,MYS,12/31/1991,2.154667032,4.726707954,52.84044368
Malaysia,MYS,12/31/1990,2.083723389,4.544030685,53.57797485
Malaysia,MYS,12/31/1991,2.020837112,4.465314444,54.22532364
Malaysia,MYS,12/31/1990,1.878766799,4.152876618,52.5337408
Malaysia,MYS,12/31/1991,1.683060013,3.61162455,50.61693416
Malaysia,MYS,12/31/1990,1.605418257,3.269528915,50.18014281
Malaysia,MYS,12/31/1991,1.555355818,3.022388421,47.08504339
Malaysia,MYS,12/31/1990,1.598794096,2.856470435,47.22927112
Malaysia,MYS,12/31/1991,1.632139486,2.57074083,48.67199419
Malaysia,MYS,12/31/1990,1.657299072,2.45518357,45.96913654
Malaysia,MYS,12/31/1991,1.708189299,2.190019631,46.8584811
Maldives,MDV,12/31/1990,6.858059302,123.5768828,14.39732669
Maldives,MDV,12/31/1991,6.679474603,119.3219532,15.0637468
Maldives,MDV,12/31/1990,6.615679929,116.0265964,16.03760783
Maldives,MDV,12/31/1991,6.287528073,108.5972108,16.28317394
Maldives,MDV,12/31/1990,5.976799786,101.0147028,16.29346284
Maldives,MDV,12/31/1991,5.903694644,96.53609749,16.97866419
Maldives,MDV,12/31/1990,5.675292321,88.85864589,17.29393717
Maldives,MDV,12/31/1991,5.519342112,81.54832512,17.66482897
Maldives,MDV,12/31/1990,5.331455149,73.98564311,17.85739469
Maldives,MDV,12/31/1991,4.991430041,65.33682791,17.60055889
Maldives,MDV,12/31/1990,4.810280185,59.08718271,17.81571764
Maldives,MDV,12/31/1991,4.538123206,52.79204739,17.70971866
Maldives,MDV,12/31/1990,4.251203647,46.46976657,17.62506817
Maldives,MDV,12/31/1991,4.014757672,40.79482118,17.8171479
Maldives,MDV,12/31/1990,3.87735953,36.28780111,18.32099552
Maldives,MDV,12/31/1991,3.772399902,32.38270496,18.93125064
Maldives,MDV,12/31/1990,3.599904119,27.83515888,19.22602825
Maldives,MDV,12/31/1991,3.475939758,24.19815519,19.38572626
Maldives,MDV,12/31/1990,3.311806699,20.5731251,19.31080423
Maldives,MDV,12/31/1991,3.018857529,16.6994135,18.39405496
Maldives,MDV,12/31/1990,2.872304528,14.47217072,17.97261556
Maldives,MDV,12/31/1991,2.854728944,12.37370961,18.11722654
Maldives,MDV,12/31/1990,2.717963654,10.71402574,16.87552844
Maldives,MDV,12/31/1991,2.671429753,9.46980594,16.19559554
Maldives,MDV,12/31/1990,2.633062574,8.357641847,15.44550059
Maldives,MDV,12/31/1991,2.614008652,7.445057113,14.95054182
Maldives,MDV,12/31/1990,2.61853045,6.673038434,13.19950883
Maldives,MDV,12/31/1991,2.628437053,5.974968691,13.18567577
Mali,MLI,12/31/1990,2.700082124,153.7645498,14.44016388
Mali,MLI,12/31/1991,2.634826024,149.6964212,14.45436774
Mali,MLI,12/31/1990,2.600032131,147.5317511,14.23297248
Mali,MLI,12/31/1991,2.555824096,144.0278003,14.13660637
Mali,MLI,12/31/1990,2.533622428,141.0238299,14.02446565
Mali,MLI,12/31/1991,2.522597281,139.3328453,13.68655741
Mali,MLI,12/31/1990,2.504274794,135.5068337,14.01110658
Mali,MLI,12/31/1991,2.487104258,132.6422765,13.68572861
Mali,MLI,12/31/1990,2.47791127,128.8256681,13.55142148
Mali,MLI,12/31/1991,2.458500009,125.8244581,13.31832566
Mali,MLI,12/31/1990,2.443719725,122.8203477,13.33083713
Mali,MLI,12/31/1991,2.423307708,119.0712045,13.07799615
Mali,MLI,12/31/1990,2.423661389,117.4732281,13.05210612
Mali,MLI,12/31/1991,2.417186501,113.1233466,12.91153519
Mali,MLI,12/31/1990,2.425206315,110.504699,12.52113266
Mali,MLI,12/31/1991,2.423547716,107.7566117,12.12808427
Mali,MLI,12/31/1990,2.429636337,105.2180748,12.37179171
Mali,MLI,12/31/1991,2.449709981,103.6134539,12.33274343
Mali,MLI,12/31/1990,2.457445289,101.85684,12.42117093
Mali,MLI,12/31/1991,2.47661252,100.4899071,12.33861746
Mali,MLI,12/31/1990,2.506276504,98.66629629,12.3591307
Mali,MLI,12/31/1991,2.524961626,96.98105577,11.93344214
Mali,MLI,12/31/1990,2.55654368,96.33757116,11.82175729
Mali,MLI,12/31/1991,2.608767739,95.46428344,11.31992489
Mali,MLI,12/31/1990,2.656941972,94.48221224,11.85702457
Mali,MLI,12/31/1991,2.701288483,92.10079729,14.4968353
Mali,MLI,12/31/1990,2.769741865,93.76358019,13.64421999
Mali,MLI,12/31/1991,2.810955901,91.68252958,13.93552762
Malta,MLT,12/31/1990,2.449297335,2.152794024,41.38539175
Malta,MLT,12/31/1991,2.518810544,2.001711276,40.61259805
Malta,MLT,12/31/1990,2.535114008,1.854235381,39.63377504
Malta,MLT,12/31/1991,2.454885276,1.647163532,37.76505955
Malta,MLT,12/31/1990,2.427804853,1.51316186,36.42275134
Malta,MLT,12/31/1991,2.442656474,1.399512762,35.97567179
Malta,MLT,12/31/1990,2.38331588,1.308762169,35.12001965
Malta,MLT,12/31/1991,2.389096659,1.212332717,34.58509191
Malta,MLT,12/31/1990,2.385382215,1.124775356,34.00511464
Malta,MLT,12/31/1991,2.362362509,1.064046393,33.8146265
Malta,MLT,12/31/1990,2.262263729,0.987254728,33.26883691
Malta,MLT,12/31/1991,2.178149929,0.924107276,32.66551852
Malta,MLT,12/31/1990,2.189952456,0.84315899,31.60819129
Malta,MLT,12/31/1991,2.184054022,0.783670533,30.81024037
Malta,MLT,12/31/1990,2.14894141,0.724878457,30.09286913
Malta,MLT,12/31/1991,2.134143643,0.660109057,29.66754478
Malta,MLT,12/31/1990,2.076230503,0.610023861,28.87146012
Malta,MLT,12/31/1991,2.035709017,0.555731718,28.20859119
Malta,MLT,12/31/1990,1.952753163,0.497995754,27.22166063
Malta,MLT,12/31/1991,1.871455142,0.449696036,26.20967307
Malta,MLT,12/31/1990,1.840174683,0.403284819,25.46128445
Malta,MLT,12/31/1991,1.709184803,0.366682559,24.47992309
Malta,MLT,12/31/1990,1.670577748,0.353188548,23.17450286
Malta,MLT,12/31/1991,1.65556861,0.322652141,22.43737097
Malta,MLT,12/31/1990,1.651769828,0.32051512,21.49560187
Malta,MLT,12/31/1991,1.698833829,0.296105716,21.80521828
Malta,MLT,12/31/1990,1.75739033,0.292999368,21.61506736
Malta,MLT,12/31/1991,1.799162733,0.278692043,21.86008634
Marshall Islands,MHL,12/31/1990,0,99.9787715,30.89727904
Marshall Islands,MHL,12/31/1991,0,100.0561144,32.15381093
Marshall Islands,MHL,12/31/1990,0,100.8001422,33.48209141
Marshall Islands,MHL,12/31/1991,0,101.1826344,34.45752038
Marshall Islands,MHL,12/31/1990,0,99.45489975,34.91240498
Marshall Islands,MHL,12/31/1991,0,98.22060386,35.66492818
Marshall Islands,MHL,12/31/1990,0,98.05138308,36.20578351
Marshall Islands,MHL,12/31/1991,0,98.00193827,36.97745002
Marshall Islands,MHL,12/31/1990,0,97.81125087,37.45391143
Marshall Islands,MHL,12/31/1991,0,96.6098068,37.41741988
Marshall Islands,MHL,12/31/1990,0,95.27629782,37.66126943
Marshall Islands,MHL,12/31/1991,0.000112637,94.63824951,38.35337126
Marshall Islands,MHL,12/31/1990,0.000386198,93.73943372,38.78409819
Marshall Islands,MHL,12/31/1991,0.000734693,93.15014526,39.41007192
Marshall Islands,MHL,12/31/1990,0.0010498,91.25701707,39.6186777
Marshall Islands,MHL,12/31/1991,0.001265624,89.34113328,40.1367342
Marshall Islands,MHL,12/31/1990,0.001804211,88.10076834,40.81242599
Marshall Islands,MHL,12/31/1991,0.002971751,85.82052359,41.32732218
Marshall Islands,MHL,12/31/1990,0.004582239,83.03969927,41.99809988
Marshall Islands,MHL,12/31/1991,0.006337732,79.47221009,42.08986281
Marshall Islands,MHL,12/31/1990,0.008212523,75.74810679,42.52521099
Marshall Islands,MHL,12/31/1991,0.016398106,72.50884308,42.83977759
Marshall Islands,MHL,12/31/1990,0.035589613,69.18594377,41.13132048
Marshall Islands,MHL,12/31/1991,0.063738621,66.12873101,41.13111044
Marshall Islands,MHL,12/31/1990,0.097461953,63.244818,39.11542391
Marshall Islands,MHL,12/31/1991,0.137321152,60.86857605,39.32470359
Marshall Islands,MHL,12/31/1990,0.177273309,57.57592636,37.22853992
Marshall Islands,MHL,12/31/1991,0.219956037,54.75998213,38.10427055
Mauritania,MRT,12/31/1990,2.089693496,91.4756754,42.77869743
Mauritania,MRT,12/31/1991,2.010689052,92.38796029,41.78548293
Mauritania,MRT,12/31/1990,1.939948951,92.4856689,41.15071852
Mauritania,MRT,12/31/1991,1.858423757,92.87507421,39.80374963
Mauritania,MRT,12/31/1990,1.776832997,92.36521105,39.05864798
Mauritania,MRT,12/31/1991,1.678505442,90.92288632,37.74881815
Mauritania,MRT,12/31/1990,1.590067683,90.33864213,38.01771564
Mauritania,MRT,12/31/1991,1.499019086,88.03537321,38.02390346
Mauritania,MRT,12/31/1990,1.421720224,86.40014875,37.639831
Mauritania,MRT,12/31/1991,1.371813472,84.8855996,36.46532741
Mauritania,MRT,12/31/1990,1.351145318,83.93218836,35.01179464
Mauritania,MRT,12/31/1991,1.339737688,83.22226843,34.78566062
Mauritania,MRT,12/31/1990,1.322445407,81.52672569,33.72934556
Mauritania,MRT,12/31/1991,1.313162981,80.33503237,32.10254524
Mauritania,MRT,12/31/1990,1.303971464,78.75128698,30.57618178
Mauritania,MRT,12/31/1991,1.287246157,77.10877129,29.16550401
Mauritania,MRT,12/31/1990,1.277482884,74.12162762,29.3830301
Mauritania,MRT,12/31/1991,1.275572912,71.47581666,29.37505154
Mauritania,MRT,12/31/1990,1.282592472,69.1432488,29.35711166
Mauritania,MRT,12/31/1991,1.291811277,67.02988814,29.16153953
Mauritania,MRT,12/31/1990,1.300862206,64.82864834,28.68147196
Mauritania,MRT,12/31/1991,1.32312357,62.65213021,29.10911454
Mauritania,MRT,12/31/1990,1.348529327,60.13493996,30.73043857
Mauritania,MRT,12/31/1991,1.378635682,58.85026391,29.76046862
Mauritania,MRT,12/31/1990,1.400023193,55.44122848,31.62685598
Mauritania,MRT,12/31/1991,1.421646222,52.05749593,34.49714788
Mauritania,MRT,12/31/1990,1.460350839,50.5374279,33.74617144
Mauritania,MRT,12/31/1991,1.489190404,48.32151087,34.56624942
Mauritius,MUS,12/31/1990,1.401273084,32.01163988,43.06928134
Mauritius,MUS,12/31/1991,1.321807169,28.33961147,42.80958257
Mauritius,MUS,12/31/1990,1.297035539,26.18192606,44.41614039
Mauritius,MUS,12/31/1991,1.243475887,23.96888622,46.1498969
Mauritius,MUS,12/31/1990,1.218007612,21.63555806,46.84144412
Mauritius,MUS,12/31/1991,1.19139232,19.22631318,46.98723384
Mauritius,MUS,12/31/1990,1.172341697,17.33245338,48.11896166
Mauritius,MUS,12/31/1991,1.203488501,16.21044432,50.13419437
Mauritius,MUS,12/31/1990,1.177403974,14.44950561,49.07486429
Mauritius,MUS,12/31/1991,1.157882387,13.20532505,48.77189208
Mauritius,MUS,12/31/1990,1.097402275,11.96877228,47.82262262
Mauritius,MUS,12/31/1991,1.054952132,10.82958414,48.56649444
Mauritius,MUS,12/31/1990,1.01836769,9.873603305,49.39775448
Mauritius,MUS,12/31/1991,0.986990704,9.059133404,49.45826997
Mauritius,MUS,12/31/1990,0.949690247,8.447778987,49.20129524
Mauritius,MUS,12/31/1991,0.934945685,8.363997386,50.53699194
Mauritius,MUS,12/31/1990,0.892238657,7.986226798,51.08174365
Mauritius,MUS,12/31/1991,0.799295182,7.312289661,49.16440417
Mauritius,MUS,12/31/1990,0.780218085,6.909008039,49.51951887
Mauritius,MUS,12/31/1991,0.755501038,6.505887944,49.22206643
Mauritius,MUS,12/31/1990,0.731069577,6.033206078,47.66417699
Mauritius,MUS,12/31/1991,0.721184743,5.469237942,46.78575327
Mauritius,MUS,12/31/1990,0.74570696,5.13504867,47.65903756
Mauritius,MUS,12/31/1991,0.754112721,4.61797649,46.88756212
Mauritius,MUS,12/31/1990,0.772893759,4.246162346,46.93857343
Mauritius,MUS,12/31/1991,0.774024583,3.991973261,45.0730707
Mauritius,MUS,12/31/1990,0.792290355,3.739863288,44.77800223
Mauritius,MUS,12/31/1991,0.792785212,3.426270277,44.60339225
Mexico,MEX,12/31/1990,5.292541771,28.49458765,29.50624647
Mexico,MEX,12/31/1991,5.291988356,27.03223477,30.05567556
Mexico,MEX,12/31/1990,5.360495413,26.02975212,31.02960049
Mexico,MEX,12/31/1991,5.468851006,24.97242632,32.02141671
Mexico,MEX,12/31/1990,5.497125123,23.58855902,32.52996999
Mexico,MEX,12/31/1991,5.544369276,22.50479034,33.02312937
Mexico,MEX,12/31/1990,5.473998546,20.95474616,33.32191471
Mexico,MEX,12/31/1991,5.488962519,19.65529007,34.04879833
Mexico,MEX,12/31/1990,5.521737484,18.33664935,34.32157344
Mexico,MEX,12/31/1991,5.406952666,16.86455214,33.85403097
Mexico,MEX,12/31/1990,5.196776175,15.37505944,32.70632139
Mexico,MEX,12/31/1991,5.077328117,14.41395393,32.54376896
Mexico,MEX,12/31/1990,5.112061274,14.04805979,33.22645914
Mexico,MEX,12/31/1991,5.142389192,13.72342975,33.60988857
Mexico,MEX,12/31/1990,5.014238125,13.07883938,32.79028019
Mexico,MEX,12/31/1991,5.027025334,12.87319946,32.95523774
Mexico,MEX,12/31/1990,4.764522333,12.17079843,32.05460906
Mexico,MEX,12/31/1991,4.61351976,11.68128749,31.35379349
Mexico,MEX,12/31/1990,4.687489334,11.868786,32.32501949
Mexico,MEX,12/31/1991,4.714248497,12.07381911,32.86709515
Mexico,MEX,12/31/1990,4.647738256,11.90192829,32.38833218
Mexico,MEX,12/31/1991,4.547608966,11.25557727,32.60866337
Mexico,MEX,12/31/1990,4.488949568,11.22195179,31.77322258
Mexico,MEX,12/31/1991,4.537109558,11.17983791,31.98866201
Mexico,MEX,12/31/1990,4.504277032,11.43117557,31.07896514
Mexico,MEX,12/31/1991,4.45879875,11.32864316,30.37690362
Mexico,MEX,12/31/1990,4.478883832,11.27709991,29.98769873
Mexico,MEX,12/31/1991,4.451257721,10.83211431,30.12427379
Micronesia (country),FSM,12/31/1990,0.228352284,119.7423221,23.78568494
Micronesia (country),FSM,12/31/1991,0.235031332,115.8280855,24.64807442
Micronesia (country),FSM,12/31/1990,0.239928593,112.3902587,25.20505912
Micronesia (country),FSM,12/31/1991,0.242594212,108.3466873,25.80561192
Micronesia (country),FSM,12/31/1990,0.243207118,104.8708789,26.25129603
Micronesia (country),FSM,12/31/1991,0.241263791,101.3462105,26.38576949
Micronesia (country),FSM,12/31/1990,0.237208691,98.97835307,27.20713055
Micronesia (country),FSM,12/31/1991,0.23304305,96.83488818,27.7791586
Micronesia (country),FSM,12/31/1990,0.228159007,94.46136203,28.26905558
Micronesia (country),FSM,12/31/1991,0.221824816,92.07404454,28.55240403
Micronesia (country),FSM,12/31/1990,0.214073817,88.89107385,28.83667615
Micronesia (country),FSM,12/31/1991,0.205510718,87.11305537,29.55979485
Micronesia (country),FSM,12/31/1990,0.19596326,85.19052488,30.11238254
Micronesia (country),FSM,12/31/1991,0.186685651,82.81063957,30.67072809
Micronesia (country),FSM,12/31/1990,0.17975724,81.46288882,30.94790324
Micronesia (country),FSM,12/31/1991,0.175008313,79.17919892,31.34752833
Micronesia (country),FSM,12/31/1990,0.176566388,77.53040585,32.16688936
Micronesia (country),FSM,12/31/1991,0.183746475,75.51040157,32.84965624
Micronesia (country),FSM,12/31/1990,0.194114411,73.63474643,33.20013854
Micronesia (country),FSM,12/31/1991,0.205048697,71.60590315,33.31382119
Micronesia (country),FSM,12/31/1990,0.214057598,68.69796903,33.44168523
Micronesia (country),FSM,12/31/1991,0.219661551,66.91088273,33.96446521
Micronesia (country),FSM,12/31/1990,0.226184694,65.44277457,33.09021456
Micronesia (country),FSM,12/31/1991,0.233332918,63.57721154,33.18654366
Micronesia (country),FSM,12/31/1990,0.241614263,61.89184815,31.93597765
Micronesia (country),FSM,12/31/1991,0.249784664,60.53528773,32.19129672
Micronesia (country),FSM,12/31/1990,0.257882572,59.56419777,31.46647456
Micronesia (country),FSM,12/31/1991,0.266785328,57.64769384,32.30545601
Middle SDI,,12/31/1990,16.74769844,83.15168485,42.48000369
Middle SDI,,12/31/1991,16.61080027,79.77614204,43.3900017
Middle SDI,,12/31/1990,16.38840487,76.55046146,44.08723282
Middle SDI,,12/31/1991,16.19719517,73.07379246,44.57286193
Middle SDI,,12/31/1990,15.97607448,69.63795342,44.96740697
Middle SDI,,12/31/1991,15.56136767,65.99149686,45.13690068
Middle SDI,,12/31/1990,15.25652148,62.7715232,45.93780466
Middle SDI,,12/31/1991,14.86540561,59.75188987,46.47527474
Middle SDI,,12/31/1990,14.50855195,56.7929715,46.75676071
Middle SDI,,12/31/1991,13.88741808,53.65625925,46.44605253
Middle SDI,,12/31/1990,13.42849234,51.22309407,46.50851689
Middle SDI,,12/31/1991,12.88868095,48.43662625,46.71979765
Middle SDI,,12/31/1990,12.47295676,46.2574985,47.23093425
Middle SDI,,12/31/1991,12.08666248,44.13902106,47.76568552
Middle SDI,,12/31/1990,11.5200385,41.6537795,47.58205017
Middle SDI,,12/31/1991,10.8821843,39.03421976,47.17180046
Middle SDI,,12/31/1990,10.08311728,35.92910146,46.54988197
Middle SDI,,12/31/1991,9.584750132,33.54087655,46.54299568
Middle SDI,,12/31/1990,9.33369718,31.84835917,47.32896933
Middle SDI,,12/31/1991,9.16907863,30.29116177,48.0991662
Middle SDI,,12/31/1990,9.005577746,28.68194684,48.76952287
Middle SDI,,12/31/1991,8.628116861,26.83567304,48.93298125
Middle SDI,,12/31/1990,8.206825254,25.50504302,47.12190146
Middle SDI,,12/31/1991,7.785729923,23.55330325,46.42784456
Middle SDI,,12/31/1990,7.634173444,22.31616882,45.49984607
Middle SDI,,12/31/1991,7.602954094,21.41740403,45.34452144
Middle SDI,,12/31/1990,7.576669537,20.74482907,43.64430267
Middle SDI,,12/31/1991,7.606660266,19.00263025,43.80411297
Moldova,MDA,12/31/1990,4.391240317,55.93644644,42.60577579
Moldova,MDA,12/31/1991,4.395962606,57.08312378,44.23479933
Moldova,MDA,12/31/1990,4.221633305,56.0864861,43.21198872
Moldova,MDA,12/31/1991,4.315979443,58.37597079,45.12297002
Moldova,MDA,12/31/1990,4.668454256,63.87543471,49.58569887
Moldova,MDA,12/31/1991,4.708483092,65.44833154,50.77175307
Moldova,MDA,12/31/1990,4.368679504,62.02930628,48.08075382
Moldova,MDA,12/31/1991,4.011478065,56.57592547,44.2448978
Moldova,MDA,12/31/1990,3.805854601,53.43560665,41.61261519
Moldova,MDA,12/31/1991,3.7766884,52.77410217,41.34701031
Moldova,MDA,12/31/1990,3.743428987,52.15802431,41.38662848
Moldova,MDA,12/31/1991,3.666802312,48.86945361,41.59920851
Moldova,MDA,12/31/1990,3.672308616,45.52587963,42.21738285
Moldova,MDA,12/31/1991,3.621657531,42.0761188,43.3097742
Moldova,MDA,12/31/1990,3.504501702,38.48286686,44.73878107
Moldova,MDA,12/31/1991,3.511770117,36.17375468,47.65479943
Moldova,MDA,12/31/1990,3.289785833,32.37780058,48.10531793
Moldova,MDA,12/31/1991,3.057313294,28.2848297,48.18160118
Moldova,MDA,12/31/1990,2.831287437,24.86315599,48.07176703
Moldova,MDA,12/31/1991,2.715112856,22.44646692,49.28702993
Moldova,MDA,12/31/1990,2.589062714,20.00536017,49.94387542
Moldova,MDA,12/31/1991,2.238414013,16.19465339,47.71406948
Moldova,MDA,12/31/1990,1.989124169,14.42610689,44.3396182
Moldova,MDA,12/31/1991,1.796516777,12.91487313,41.64889686
Moldova,MDA,12/31/1990,1.712420744,12.47788017,41.68531118
Moldova,MDA,12/31/1991,1.678434459,11.58209197,42.92215639
Moldova,MDA,12/31/1990,1.579369737,10.28231829,40.15769248
Moldova,MDA,12/31/1991,1.591486873,9.420438637,39.17150325
Mongolia,MNG,12/31/1990,4.045964268,109.7812876,56.04259561
Mongolia,MNG,12/31/1991,4.13048525,108.2602872,57.14910932
Mongolia,MNG,12/31/1990,4.106441057,105.7536335,57.37544976
Mongolia,MNG,12/31/1991,4.170852647,105.2145888,58.47223368
Mongolia,MNG,12/31/1990,4.307589612,106.482868,60.07054087
Mongolia,MNG,12/31/1991,4.517878992,109.3241928,62.58764007
Mongolia,MNG,12/31/1990,4.570683096,109.1317444,65.10353072
Mongolia,MNG,12/31/1991,4.531978823,108.0390189,66.61204863
Mongolia,MNG,12/31/1990,4.405882687,104.7576001,66.78254597
Mongolia,MNG,12/31/1991,4.233237006,100.8025785,66.78413433
Mongolia,MNG,12/31/1990,3.943970098,96.19472918,64.80980328
Mongolia,MNG,12/31/1991,3.659006802,90.78485927,64.45775739
Mongolia,MNG,12/31/1990,3.440567762,86.38964743,64.15841229
Mongolia,MNG,12/31/1991,3.193793418,81.75119521,62.8492601
Mongolia,MNG,12/31/1990,2.969312366,77.60977002,61.25002012
Mongolia,MNG,12/31/1991,2.854093514,74.46140603,60.29025819
Mongolia,MNG,12/31/1990,2.692554874,68.28038311,59.22381328
Mongolia,MNG,12/31/1991,2.523682777,62.10431812,57.68260927
Mongolia,MNG,12/31/1990,2.458218311,58.15513346,57.54449031
Mongolia,MNG,12/31/1991,2.454523348,56.08945169,58.72058462
Mongolia,MNG,12/31/1990,2.316465216,51.85755135,56.99513706
Mongolia,MNG,12/31/1991,2.205082354,47.38284207,56.08992272
Mongolia,MNG,12/31/1990,2.07575662,44.12923611,51.7720847
Mongolia,MNG,12/31/1991,1.96891117,40.75041103,49.72530611
Mongolia,MNG,12/31/1990,1.896200342,38.7020306,46.29256903
Mongolia,MNG,12/31/1991,1.856707411,35.87465205,47.62703049
Mongolia,MNG,12/31/1990,1.847725396,35.61779671,44.49291512
Mongolia,MNG,12/31/1991,1.837518092,34.28080868,46.07859845
Montenegro,MNE,12/31/1990,1.212333674,26.83906197,34.12648516
Montenegro,MNE,12/31/1991,1.179385008,25.76620948,33.67309118
Montenegro,MNE,12/31/1990,1.177514448,25.66636778,33.68345942
Montenegro,MNE,12/31/1991,1.181852221,25.69582041,34.04900278
